Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
1996,Northeast US Spring,Dipturus laevis,42.115771815243,0.648420090934743,-67.2225949615352,0.26535748378027,292.695044157951,63.484634945632
1997,Northeast US Spring,Dipturus laevis,40.5239317655569,0.193357950491367,-69.2624001257231,0.5683206206771,81.7378010909281,10.0015468605704
1998,Northeast US Spring,Dipturus laevis,41.6150268529949,0.139527085194014,-66.658436252222,0.531348058946186,94.1352929046734,27.4467362907719
1999,Northeast US Spring,Dipturus laevis,41.6551573068757,0.583644281700259,-68.1101199613169,0.757838266631221,227.094514867091,72.8004970558034
2000,Northeast US Spring,Dipturus laevis,40.902914591971,0.276124031217189,-68.1429109810933,0.62637500602735,146.049285873197,40.5763748695955
2001,Northeast US Spring,Dipturus laevis,41.0608604990042,0.21276375267898,-67.4666438194614,0.391593053510398,89.8727847909576,9.77354453386683
2002,Northeast US Spring,Dipturus laevis,40.9075147387082,0.260507674156673,-68.2339979603751,0.495472104474694,126.497542469853,34.1316823205386
2003,Northeast US Spring,Dipturus laevis,41.7474773131813,0.391212244863804,-67.67042602615,0.505362907281663,247.73265081306,43.4196202477187
2004,Northeast US Spring,Dipturus laevis,41.0425676160769,0.429375135171786,-69.1446628208761,0.689282155254139,127.083804961597,28.8410974520978
2005,Northeast US Spring,Dipturus laevis,41.7004818149922,0.447439330572146,-68.0654879741858,0.597634320295011,192.9668096508,33.3264274198223
2006,Northeast US Spring,Dipturus laevis,42.4948448437487,0.455119257138354,-68.1601324907453,0.540998823145374,200.759570915077,22.1526703330468
2007,Northeast US Spring,Dipturus laevis,40.3988183960408,0.266486819574342,-67.8196978622398,0.365006223854322,248.569654683032,29.6277312377804
2008,Northeast US Spring,Dipturus laevis,42.2050571392198,0.404346079870906,-67.3090104456521,0.656173221769404,301.329576779034,40.1002260144726
2009,Northeast US Spring,Dipturus laevis,41.0844236666904,0.295533036761949,-68.6264845804066,0.554957654202516,144.162182530686,17.4884167053403
2010,Northeast US Spring,Dipturus laevis,41.2783511173081,0.307688343950937,-69.272242115613,0.470158496058868,185.034021158381,19.482813210204
2011,Northeast US Spring,Dipturus laevis,41.2053987098712,0.295419128095721,-69.4273595412966,0.461451416362612,198.401778760061,20.0086544940922
2012,Northeast US Spring,Dipturus laevis,41.368225006461,0.295770130094246,-69.0591488362251,0.49105276527473,181.591677451667,18.0825455228499
2013,Northeast US Spring,Dipturus laevis,41.0362311779993,0.35116689269922,-69.1744680953375,0.611876385353476,203.206120766712,24.9879303025677
2014,Northeast US Spring,Dipturus laevis,41.0722361818474,0.279439884464027,-69.4732855093134,0.474821355561304,144.045073101394,15.13660703536
2015,Northeast US Spring,Dipturus laevis,41.2453490618565,0.359451911414662,-68.8827751350426,0.549969581182734,154.049230918476,14.8570687462657
1968,Northeast US Spring,Enchelyopus cimbrius,41.9305391912613,0.0461878865148186,-68.4541848428816,0.35767862955317,170.87890708725,2.73626020735847
1969,Northeast US Spring,Enchelyopus cimbrius,NaN,NaN,NaN,NaN,NaN,NaN
1970,Northeast US Spring,Enchelyopus cimbrius,NaN,NaN,NaN,NaN,NaN,NaN
1971,Northeast US Spring,Enchelyopus cimbrius,NaN,NaN,NaN,NaN,NaN,NaN
1972,Northeast US Spring,Enchelyopus cimbrius,42.0512786269841,NaN,-67.5191796031746,NaN,178.031746031746,NaN
1973,Northeast US Spring,Enchelyopus cimbrius,42.4149871611111,NaN,-70.2920057111111,NaN,75.3611111111111,NaN
1974,Northeast US Spring,Enchelyopus cimbrius,42.604712147227,0.096140483607384,-70.0350438345562,0.17944644886945,108.698332900268,16.9022639354103
1975,Northeast US Spring,Enchelyopus cimbrius,42.6543770242554,0.254998383348819,-70.2371537377153,0.0584283910592912,82.7725572491608,7.89468174907804
1976,Northeast US Spring,Enchelyopus cimbrius,42.9165088857284,0.279788303666017,-69.5604100581828,0.39849568093268,124.904423391418,20.4357591182305
1977,Northeast US Spring,Enchelyopus cimbrius,42.3270040705508,0.19484678349279,-69.6364947386097,0.402314547788868,113.392834200359,21.1516560572134
1978,Northeast US Spring,Enchelyopus cimbrius,43.1172199843948,0.0882183932968847,-69.5394893189669,0.267963619278652,141.168274227566,18.7336669019285
1979,Northeast US Spring,Enchelyopus cimbrius,42.7456503526628,0.238956736275816,-69.8873311081368,0.20823984248415,139.968875619065,35.1674993447481
1980,Northeast US Spring,Enchelyopus cimbrius,41.4765275250196,0.603934687217359,-70.578728277164,0.54174904050069,122.819104820041,29.8421611338791
1981,Northeast US Spring,Enchelyopus cimbrius,42.7054453077698,0.249907285227586,-69.7410316826319,0.42821026189733,106.825838697183,20.3280328715914
1982,Northeast US Spring,Enchelyopus cimbrius,43.015232850873,0.245558542529661,-69.9868308365018,0.259928609988887,100.253718649831,13.9486209913269
1983,Northeast US Spring,Enchelyopus cimbrius,42.8361174458259,0.209282346947561,-69.5156339441874,0.29478340267357,139.391354675443,19.3827457296917
1984,Northeast US Spring,Enchelyopus cimbrius,42.4149871611111,NA,-70.2920057111111,NA,75.3611111111111,NA
1985,Northeast US Spring,Enchelyopus cimbrius,42.392160601052,0.424797992590625,-69.6861538016631,0.464203377028843,133.45130868175,21.8928423758451
1986,Northeast US Spring,Enchelyopus cimbrius,42.2418567690098,0.26584270908316,-68.8686676433791,0.563437711374418,146.743570397258,20.692729916723
1987,Northeast US Spring,Enchelyopus cimbrius,42.2709116141619,0.331616644819089,-69.0874322783847,0.150828540288908,154.133566269389,18.0678187107357
1988,Northeast US Spring,Enchelyopus cimbrius,42.9418593220035,0.194175750627381,-69.0752744000867,0.304849815417069,175.334009053955,12.65485142299
1989,Northeast US Spring,Enchelyopus cimbrius,42.9786623474234,0.130215100553372,-69.9235348830665,0.241532717523769,140.582256338447,15.9824520409064
1990,Northeast US Spring,Enchelyopus cimbrius,43.4413333200149,0.168961465313212,-68.6894356805893,0.606553479246219,152.736051335934,8.24877029633525
1991,Northeast US Spring,Enchelyopus cimbrius,43.264543971375,0.245895731217606,-69.01990977336,0.388146749594576,152.28717719233,10.2581503101747
1992,Northeast US Spring,Enchelyopus cimbrius,43.4033015706731,0.10415101728558,-69.6108903635107,0.474959968361437,123.070378145539,20.2016385033822
1993,Northeast US Spring,Enchelyopus cimbrius,43.5386505828747,0.093155501830525,-68.9936581537016,0.424817110338929,149.323331669653,18.0688947801759
1994,Northeast US Spring,Enchelyopus cimbrius,42.5318808138909,0.391824282936508,-69.0900780719018,1.28071861269841,160.209278768273,14.5302615050816
1995,Northeast US Spring,Enchelyopus cimbrius,42.4149871611111,NaN,-70.2920057111111,NaN,75.3611111111111,NaN
1996,Northeast US Spring,Enchelyopus cimbrius,41.9147739615178,0.0533331774252609,-68.5762706579023,0.413011706111799,169.944944222481,3.15956113458255
1997,Northeast US Spring,Enchelyopus cimbrius,42.1168475336966,0.350801900105019,-68.9342824125316,0.497494739087529,147.119853552392,21.6864965512269
